"","ContractingOfficeCode","obligatedAmount","numberOfContracts","avg_hh_index_obl","avg_hh_index_k"
"9002","UZ800",37827750.5822,1451,2277.08211129066,2531.26712574651
"9003","V0031A",909330.2208,104,1621.1047884835,1320.24801730443
"9004","V0107A",25166.5601,2,10000,10000
"9005","V03369",503002.3911,37,10000,10000
"9006","V09015",3684.95,1,10000,10000
"9007","V09052",186384.3567,11,7366.09209131054,6562.5
"9008","V09103",1933923.7433,69,2904.58501605911,1900.58707053811
"9009","V09281",562.31,2,10000,10000
"9010","V09303",101319.61,13,6122.64184050769,5972.22222222222
"9011","V09467",105135.3018,3,10000,10000
"9012","V09527",3213431.7151,373,7832.81015373146,8194.99567773649
"9013","V09610",175295.1309,16,10000,10000
"9014","V09639",123341.7226,5,10000,10000
"9015","V09846",3078.78,1,10000,10000
"9016","V09934",64968.0797,6,10000,10000
"9017","V30121",112374.3794,16,10000,10000
"9018","V31624",80665.711,3,10000,10000
"9019","V3368B",126847.0697,18,1895.74415601483,1709.18367346939
"9020","V41411",9550.8899,2,10000,10000
"9021","V4544A",39795.06,4,8384.54766331436,8333.33333333333
"9022","V4582A",205648.0717,23,8796.15507416291,6193.91971664699
"9023","V4591A",25200,1,10000,10000
"9024","V47084",13283.6001,5,10000,10000
"9025","V52738",98536.1796,3,7897.40658205429,7500
"9026","V53211",614975.0265,93,8498.90448103394,8335.54952881876
"9027","V53827",112383.8319,6,7313.59486550782,6666.66666666667
"9028","V55105",819167.6968,34,9550.71410477348,6250
"9029","V55212",367163.5695,20,6441.48229641998,4550
"9030","V55322",4044308.8803,152,6017.51565670498,4721.65557993129
"9031","V55333",61307.0793,4,9499.81580354745,8333.33333333333
"9032","V55460",4782.1401,6,2132.36238387406,2222.22222222222
"9033","V55614",34362.2398,5,8069.75759229724,7777.77777777778
"9034","V55730",456584.0189,89,10000,10000
"9035","V57034",510818.5314,16,10000,10000
"9036","V57092",1725176.4931,135,2140.1586893285,1031.97973987845
"9037","V63922",100995.75,5,10000,10000
"9038","V63934",81948.9499,9,7066.76818786828,6651.85185185185
"9039","V66740",28104.4599,6,7079.23636617436,6875
"9040","V69407",80308.9492,11,5830.34104580697,5800
"9041","VA10A",617879424.1701,4391,572.734306934004,184.69161672371
"9042","VE000",60068162.1184,1480,2917.70857529994,1513.30956539922
"9043","VE300",67636501.8577,2606,2029.19050271552,1867.54044480547
"9044","VG000",18498175.8337,1208,1636.18130661506,991.252732773132
"9045","VH704",139883,4,7009.86680274793,6666.66666666667
"9046","VICCA",8208873.6683,271,7442.17685191256,5588.57139774057
"9047","VJ000",57582447.5413,1685,1956.58517506788,999.53162411862
"9048","VK706",757908,5,10000,10000
"9049","VK707",217161,1,10000,10000
"9050","VK709",352264,2,10000,10000
"9051","VK810",1442399,7,10000,10000
"9052","VK815",397413,4,10000,10000
"9053","VL000",24591299.0649,915,1896.18383428925,1041.18964345147
"9054","VM300",34328385.7861,2292,1174.36043570057,964.944072363672
"9055","VM700",15949478.0709,1366,1798.63220087789,987.684464446128
"9056","VN506",10641328,931,1408.32299075674,1525.29589167153
"9057","VN728",43726,1,10000,10000
"9058","VOA/LN",31542304.2761,6666,6501.84403138827,5261.08997851218
"9059","VOA/N",23100,1,10000,10000
"9060","VP000",7617344.8727,461,3788.83573024164,2402.15664623726
"9061","VT900",823495.5795,123,5440.38255440496,4901.83458537022
"9062","VX724",69038,2,10000,10000
"9063","W15P7T",117598773304.357,44442,2850.97333663623,1282.98048116463
"9064","W15QKN",34486690685.9876,38670,1160.59569832939,554.859454963266
"9065","W22G1F",211412969.1057,6288,1278.54323289744,921.184029205661
"9066","W25G1V",2683923714.3477,86356,658.317314418066,517.548718331273
"9067","W31P4Q",109530694194.057,36870,2803.43609056209,1268.1296129424
"9068","W31RPD",4155583,11,7490.87017317769,4700
"9069","W44W9M",264563553.5501,11850,546.381523064775,267.786751610151
"9070","W45PVN",22901339.3678,693,1181.33410633989,984.215199763551
"9071","W52H09",12455062333.235,37193,1895.7533679448,2040.2934505966
"9072","W52P1J",147479453784.771,38062,2897.82328937348,640.10349630845
"9073","W53W9L",27878452.4385,1283,742.658452361867,499.293257742562
"9074","W560MY",3920498170.0863,2170,2921.47319828355,1391.18509426091
"9075","W564KV",3863930801.4142,11190,944.702288446982,718.922054343363
"9076","W56HZV",188570973919.99,86755,2357.7209013786,1174.35810603325
"9077","W56JSL",98132275.0565,3249,5721.14112830979,749.608771850994
"9078","W56JSM",6648047.98,165,4805.82850196053,816.364590122897
"9079","W56JSR",2441835693.2797,1966,2936.07653056487,2940.47759476746
"9080","W56KGU",4784558435.5146,1878,5492.01242592242,5039.20954425734
"9081","W56KGY",6928250421.7137,1833,5181.05464411014,2534.55024708586
"9082","W56KGZ",1373334429.0759,3018,4129.55279506086,1332.32486538453
"9083","W56KJD",1440302290.1513,4417,4484.35213323829,2572.10705092062
"9084","W56PFY",79565738.3919,1353,1449.02828585356,1085.02248042518
"9085","W56SGK",348901407.3382,1601,3275.48699515519,2124.60913881779
"9086","W56ZTN",346777324.1666,1839,1329.7749261405,1157.56743807328
"9087","W58D2M",6054617.2767,136,2569.81116404908,1811.54814134612
"9088","W58P05",949701853.8292,1823,5267.16063287708,4158.20992806082
"9089","W58RGZ",143127826881.801,45307,4411.6505983116,2181.54838358494
"9090","W58SFX",677.35,2,5024.61950760143,5000
"9091","W5J9CQ",1405468077.0669,2624,2123.46633296771,1462.92139181661
"9092","W5J9JE",2706060579.5002,5997,4721.64813148469,2462.12670032914
"9093","W5J9LE",1982958931.3426,1899,6639.15244327718,3038.99393103439
"9094","W5K9FH",619605335.8666,3179,2876.35851051525,2480.72108934712
"9095","W5K9UR",196941489.7342,1098,4526.2596159787,4216.84011596271
"9096","W5K9ZM",112778097.5875,400,4792.08636082856,1680.83662091887
"9097","W5KA4N",253335509.9431,1767,2613.05704165701,724.118806427839
"9098","W74V8H",6327900518.4645,10053,2576.23909512867,682.911616403233
"9099","W81GYE",4076635300.1787,6968,2475.96581394473,1496.12725638649
"9100","W81K00",4855163181.8823,46523,1074.88665771847,856.368592263137
"9101","W81K02",1311725313.6918,13714,1221.75638502207,678.582558704873
"9102","W81K04",3333959212.3328,11273,1048.1875345339,2447.65666145348
"9103","W81XWH",20245944494.354,58402,1419.44231594781,727.398049373724
"9104","W900KK",24685542151.925,10482,3435.66492042409,2198.38588017782
"9105","W901UZ",190994281.5767,5264,1202.78397959331,358.928629095309
"9106","W904TE",292526814,1106,5117.81454975739,2028.36307715896
"9107","W9098S",914590040.6761,14179,642.478498277143,394.954905029703
"9108","W909MY",10298955555.7494,7642,1932.20823866295,1332.70808094417
"9109","W90AF2",6764594.9778,87,4448.89035803878,3632.12055111875
"9110","W90BRJ",5418835220.2478,6306,3649.97189506386,1002.93251360026
"9111","W90F6P",0,1,NA,10000
"9112","W90FYQ",372801796.4769,587,6051.46052643127,3240.71495513432
"9113","W90U3Z",3716058.2666,130,5717.08632256723,6806.68229072772
"9114","W90U41",7016623.409,208,624.306605128739,1183.89423076923
"9115","W90U42",324609777.7062,4030,1656.90457434341,3026.16029125811
"9116","W90VCM",421931785.8304,3185,4911.35591470002,5302.51473943418
"9117","W90VN6",108801379.0052,1483,638.963289011586,313.011374190126
"9118","W90VN7",65157808.432,850,2493.13163716491,720.896022004817
"9119","W90VN8",100945920.3763,1810,1640.31173741043,879.621203682202
"9120","W90VN9",127641036.5432,2821,1097.89286540077,694.245749618699
"9121","W90VP2",2176379.125,3,10000,10000
"9122","W90WH9",56372077.6846,163,6812.01503527719,3125.82061922565
"9123","W90WL5",149890124.5669,4445,1255.00311576579,874.500092827854
"9124","W90YVD",286504561.9937,2419,1770.80025786976,1020.99978200888
"9125","W9113M",23505141875.1613,13354,4786.91318948847,3473.67116059494
"9126","W9114F",948303176.6445,8401,1564.36748611845,1662.11148168348
"9127","W91151",3636081365.1443,26674,883.116628553427,278.817019933476
"9128","W9115U",876976387.2903,3016,4024.54772300455,2380.07003845744
"9129","W911KB",7078244540.544,10179,2854.42734580487,1046.81606771651
"9130","W911KF",1638342963.8432,16042,1559.67389825956,336.477931763691
"9131","W911N2",2000315791.3017,24702,1135.41515971448,469.514349685104
"9132","W911NF",5858430040.0251,13075,4093.6879195246,4924.66813952945
"9133","W911PT",785946975.4439,17947,897.677125546725,1109.95807982214
"9134","W911QX",6850148668.6727,21746,2270.14922919671,529.080295692999
"9135","W911QY",16479852884.5222,35210,887.067884358762,1045.63101874245
"9136","W911RP",448736868.0053,5832,1231.90486463865,205.73505445804
"9137","W911RQ",1851011428.2985,10938,2502.58962889662,1128.32345180301
"9138","W911RX",1350761545.292,15744,1291.07038224597,370.396474771287
"9139","W911RZ",2097223228.2057,13568,1962.62314046242,274.08243044499
"9140","W911S0",8815001530.3547,12990,1712.76013986078,857.240331048571
"9141","W911S1",1271631320.8979,13820,2432.05311040652,980.149827862002
"9142","W911S2",1465547503.1795,20588,1725.93171302391,1230.1849995296
"9143","W911S6",1085828034.2827,10835,1626.60414347432,523.879872298222
"9144","W911S7",2275871340.6252,25412,1205.54014147274,726.480669546912
"9145","W911S8",2129337167.4227,20716,885.106656342924,1413.77989233072
"9146","W911SA",1905053102.5447,22120,1585.9835130915,738.802050953617
"9147","W911SD",1675521313.4559,18784,996.332095075578,167.487977694955
"9148","W911SE",3506282770.2614,10779,4639.45933720247,2544.0095984422
"9149","W911SF",4248879018.8419,20640,1490.57105154114,279.000773127665
"9150","W911SG",3279555553.7667,25814,1512.4207403202,301.54971608691
"9151","W911SR",7059511776.7827,9836,1600.92147656098,1527.64962887453
"9152","W911T8",314936573.8474,1642,7857.35602241361,6398.27057000745
"9153","W911W4",15201963626.5908,8794,3693.36846662856,848.637247818898
"9154","W911W5",1152986662.5106,4853,2077.58510066928,960.543507136736
"9155","W911W6",2050525686.2643,5040,3725.31333194683,2251.70078277916
"9156","W911WN",2061612533.2574,6867,5045.46331806891,925.805496884266
"9157","W911XK",885789839.0758,4826,3271.73084729883,1305.28148006689
"9158","W911YN",414039792.4187,7994,751.919503752014,268.48650939675
"9159","W911YP",215722459.7855,6661,924.658083206224,289.018049627043
"9160","W911YU",38944018.6729,1444,1061.37932594289,701.323132454887
"9161","W91215",216723728.7298,443,3351.77925750607,1393.66332771065
"9162","W91236",5527841619.3411,12730,2516.50277870286,921.305784561502
"9163","W91237",1666496638.334,19719,3507.20146076065,1059.16153020859
"9164","W91238",7743304272.9585,17613,2453.98736296352,799.717952692764
"9165","W91242",338949029.2337,7149,881.419920616744,672.854070794409
"9166","W91243",161947705.8816,5672,1416.37481245336,377.096578153515
"9167","W91247",4676860613.8477,23968,1057.33844675655,1153.92078957282
"9168","W91248",2150079134.6947,19217,1231.78526492896,1115.4760526896
"9169","W91249",2063432433.6467,14350,1401.31740947472,986.029261732289
"9170","W9124A",1049527414.7122,11739,1292.31348877904,499.814851291708
"9171","W9124B",2508408011.9271,12721,3614.42874063572,1040.19984706589
"9172","W9124C",1357332479.2402,8948,1651.95868156957,353.706642244349
"9173","W9124D",9770474788.0994,43937,1706.78088644006,341.537284219601
"9174","W9124E",2646711033.6953,11241,2582.78936169605,346.716438077271
"9175","W9124G",3230263207.1456,13800,2228.05882401969,348.67897568807
"9176","W9124J",3122067409.9588,13844,898.085737993942,372.478901360331
"9177","W9124L",2106582185.2397,9779,1377.57854527743,269.455398031359
"9178","W9124M",2070896375.8327,23355,1136.1689978468,226.193350527717
"9179","W9124N",1042456381.4399,8574,1557.56361063566,1144.16102664704
"9180","W9124P",3076338634.9099,17406,1739.09725806104,1626.71716946786
"9181","W9124Q",4872285927.1003,14192,3129.57875728253,479.037314984155
"9182","W9124R",2489833770.4346,8975,4053.89852110172,238.861418378131
"9183","W9124V",181331032.9085,4712,1642.04458912263,464.001973234754
"9184","W9124X",217064368.6636,4763,1573.95193765461,538.200981671121
"9185","W91253",10083536.375,18,7800.52109586298,8368.05555555555
"9186","W9125F",559384452.9531,2108,6474.01948022986,3332.67025958503
"9187","W91260",3433318991.0382,6267,3442.76690633924,1637.9483919001
"9188","W9126G",20731643933.0091,34478,3934.7724927647,1253.37999418082
"9189","W91278",16312456960.0326,42006,4081.26414054516,2468.27097366323
"9190","W9127N",2584094685.3082,13173,2770.52258370468,283.069991371508
"9191","W9127P",96066725.5296,2469,1857.96469640036,363.422446455068
"9192","W9127Q",1139766595.789,17184,954.262709391325,749.825912656688
"9193","W9127S",3899171151.6977,14052,4110.15482869234,792.280450282185
"9194","W9128A",3917496630.4188,5090,4741.34196980424,1211.87773092525
"9195","W9128F",12245181584.2486,24697,2723.25046886634,1812.72002970597
"9196","W9128Z",2482061962.1995,5038,5441.53254140512,3115.77044681632
"9197","W912BU",9330079185.3928,15764,2526.3992474917,1634.97290301799
"9198","W912BV",6024484707.3326,15770,2507.0697909963,741.287332740739
"9199","W912C3",295923000.2125,5112,724.97472116902,385.47571638424
"9200","W912C4",38795840,1346,1213.2358854686,579.520469264759
"9201","W912C5",42234598.3208,1375,826.673809026197,721.816915010997
"9202","W912C6",349361563.2749,7649,2330.09368477251,1204.36713560544
"9203","W912C7",150345010.0976,3186,998.172833055635,936.294463217013
"9204","W912C8",68158173.3497,2221,622.623051264694,692.566075527094
"9205","W912C9",64391266.998,2527,935.595371514115,642.533946788504
"9206","W912CA",102825340.4424,3137,752.234446880294,2299.63392119649
"9207","W912CB",25125194.209,1197,714.281605794518,981.948359283471
"9208","W912CC",88690741.3189,2711,626.867616062131,842.826228948787
"9209","W912CD",71090231.2001,2357,632.009655465954,511.280046217832
"9210","W912CF",696344401.909,5434,4425.96211326739,1336.55370604706
"9211","W912CG",59395907.3946,1064,3433.99217087251,2450.08306134202
"9212","W912CH",308154512.6751,2392,1782.54147587882,962.569189593841
"9213","W912CJ",132153889.1931,1757,1088.09481781681,807.366819453979
"9214","W912CK",5996856,216,689.136939701584,247.770919067215
"9215","W912CL",398751365.719,7467,821.611584765926,305.634423724522
"9216","W912CM",6442860311.8176,21695,1695.19646137682,1020.32549858313
"9217","W912CN",3141182514.2605,30968,657.288727648392,290.470661796401
"9218","W912CZ",1035919778.4452,11492,3830.31430791186,2824.50934508166
"9219","W912D0",740776357.8993,7461,1660.53390041192,902.80947756842
"9220","W912D1",4982671845.1287,14858,1926.54701418035,728.964303697793
"9221","W912D2",1080561116.7944,5561,2724.60117174478,794.496650633916
"9222","W912D3",5902367,21,3924.8798264593,748.299319727891
"9223","W912DQ",9248706756.1843,18485,2607.981844236,712.511784028965
"9224","W912DR",14875635945.9837,43422,3677.41233870103,2082.82210430453
"9225","W912DS",6531996853.004,5651,3498.92620661981,1671.8468986816
"9226","W912DW",5693328226.8185,16795,3124.69119073438,684.364882572903
"9227","W912DY",22898700638.7898,43964,1341.19760512134,823.350479227635
"9228","W912EE",2785021287.3427,9491,2967.58378488937,1218.27551931018
"9229","W912EF",1387746703.189,10772,1469.80585651343,238.343497565183
"9230","W912EK",1221245643.3876,10060,3088.31287467642,306.253364690664
"9231","W912EP",6678836627.6052,11063,5741.7986599571,725.779421110592
"9232","W912EQ",1739827802.9422,11078,3179.92490499097,559.701549694852
"9233","W912ER",13425600080.7649,10749,3372.89191795449,1454.88483505052
"9234","W912ES",1073860242.0229,6972,4626.38834877405,613.223683840288
"9235","W912G4",292882.6001,23,3145.60718831077,4117.90488713566
"9236","W912GB",10108882569.7693,18085,2946.37069593082,3224.11346309322
"9237","W912GY",469223744.0752,4257,1003.78868964616,295.749244563059
"9238","W912HN",14588326477.5335,20301,4963.32969564861,1341.8300551452
"9239","W912HP",2212692006.6395,3584,4339.93968764787,1625.94184150193
"9240","W912HQ",1613724950.3404,11500,2369.53775600781,1112.39945494195
"9241","W912HV",2178649034.009,3949,3360.14696126845,1451.98791986893
"9242","W912HY",2687028397.1102,3969,5778.55802744417,3203.66569200763
"9243","W912HZ",3799541067.0931,21402,2659.30013611029,1224.26771532675
"9244","W912J2",369825665.2575,9939,1377.36104916127,901.026135836037
"9245","W912J3",118720454.3721,4981,851.844009735515,466.198545343634
"9246","W912J6",496448117.2447,3926,2316.67879886941,438.178994584802
"9247","W912J7",263087512.7398,5217,1676.69496378232,892.103071591574
"9248","W912JA",394416657.122,11206,851.619306981506,1617.5571789083
"9249","W912JB",698976873.4361,12137,1072.7388692248,855.767569172669
"9250","W912JC",723885761.5243,11830,1197.62407976881,486.602867097643
"9251","W912JD",236181280.6725,3361,2737.40750320017,343.901468200512
"9252","W912JF",430248840.7019,8580,1103.92243634915,929.966483596174
"9253","W912JM",597862681.9483,10075,1242.97534434095,452.393362300387
"9254","W912JV",343834735.2206,11452,947.319925735196,289.683655425028
"9255","W912JY",17927300.1659,334,6458.33174333606,5277.68418484138
"9256","W912K3",218964882.8714,5554,1358.49953127078,324.815351926781
"9257","W912K6",288971132.0867,5317,1517.18741095607,230.306558260719
"9258","W912KC",945422969.3918,12717,1909.6636691707,228.746095307801
"9259","W912KN",408566794.0882,6517,1906.89869936909,270.948269063867
"9260","W912KZ",314758823.669,6040,928.902605353826,209.674944156235
"9261","W912L1",629187809.0552,11815,844.488637345857,260.019077062922
"9262","W912L2",335949542.6546,8527,1214.12606561561,1098.76831069894
"9263","W912L3",210862915.259,3934,2216.26324978335,1060.0728341515
"9264","W912L5",151902082.0018,2896,1790.66039290417,286.512652445615
"9265","W912L6",302363010.2786,9653,1057.09022436565,493.537182019355
"9266","W912L7",531405667.7568,12156,1342.64508346681,931.233092921357
"9267","W912L8",712941399.6906,8016,1856.118760967,229.170379425437
"9268","W912L9",1113182076.8054,18533,1177.53520502341,1667.12697586585
"9269","W912LA",1014491119.4135,15897,1398.19894069587,1481.14597638325
"9270","W912LC",457101624.8421,6613,2315.60473730064,301.513314688914
"9271","W912LD",268627272.4834,4049,3283.54030922641,1003.0956202594
"9272","W912LL",24967998,1024,2341.72262941957,1039.43708025546
"9273","W912LM",444597913.4245,8700,1104.84835317641,259.984187655961
